Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,9.0,15.0,25.0,13.0,19.0,32.0,28.0,19.0,21.0,16.0,33.0,19.0,31.0,17.0,19.0,0.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,10.0,13.0,18.0,22.0,62.0,138.0,188.0,231.0,216.0,282.0,268.0,208.0,171.0,167.0,120.0,102.0,69.0,77.0,110.0,54.0,77.0,75.0,41.0,0.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,1.0,7.0,19.0,32.0,37.0,71.0,74.0,76.0,55.0,77.0,40.0,31.0,18.0,13.0,10.0,12.0,11.0,8.0,24.0,13.0,0.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,5.0,11.0,13.0,21.0,22.0,66.0,230.0,207.0,279.0,318.0,279.0,347.0,344.0,240.0,182.0,158.0,88.0,93.0,96.0,68.0,43.0,37.0,36.0,33.0,21.0,0.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,0.0,2.0,10.0,16.0,17.0,14.0,36.0,50.0,109.0,274.0,592.0,710.0,749.0,788.0,777.0,656.0,563.0,328.0,274.0,202.0,144.0,111.0,182.0,117.0,118.0,96.0,89.0,23.0,0.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,28.0,16.0,25.0,17.0,25.0,36.0,136.0,372.0,547.0,613.0,616.0,607.0,422.0,342.0,252.0,177.0,148.0,75.0,57.0,51.0,68.0,55.0,85.0,73.0,51.0,0.0
Metropolitana,13,Conchali,13104,139195.0,0,0.0,0.0,2.0,2.0,17.0,14.0,19.0,43.0,73.0,135.0,387.0,635.0,725.0,688.0,652.0,657.0,562.0,468.0,333.0,282.0,201.0,91.0,109.0,95.0,80.0,93.0,84.0,75.0,37.0,0.0
Metropolitana,13,Curacavi,13503,36430.0,0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,4.0,1.0,4.0,19.0,40.0,72.0,97.0,136.0,102.0,89.0,66.0,52.0,46.0,45.0,38.0,32.0,25.0,20.0,33.0,21.0,54.0,18.0,0.0
Metropolitana,13,El Bosque,13105,172000.0,0,0.0,0.0,0.0,1.0,15.0,23.0,32.0,48.0,49.0,85.0,227.0,404.0,555.0,547.0,748.0,840.0,738.0,566.0,478.0,379.0,246.0,208.0,138.0,111.0,90.0,79.0,99.0,103.0,41.0,0.0
Metropolitana,13,El Monte,13602,40014.0,0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,3.0,7.0,16.0,40.0,75.0,141.0,102.0,127.0,131.0,153.0,104.0,100.0,69.0,32.0,44.0,43.0,39.0,11.0,10.0,10.0,11.0,0.0
Metropolitana,13,Estacion Central,13106,206792.0,0,0.0,0.0,2.0,3.0,12.0,28.0,34.0,42.0,81.0,170.0,384.0,579.0,677.0,691.0,749.0,700.0,567.0,444.0,319.0,222.0,203.0,127.0,96.0,79.0,77.0,63.0,82.0,87.0,30.0,0.0
Metropolitana,13,Huechuraba,13107,112528.0,0,0.0,1.0,0.0,5.0,21.0,11.0,19.0,23.0,35.0,57.0,212.0,377.0,503.0,459.0,421.0,392.0,293.0,306.0,186.0,145.0,115.0,90.0,92.0,79.0,66.0,69.0,40.0,49.0,35.0,0.0
Metropolitana,13,Independencia,13108,142065.0,0,0.0,0.0,0.0,4.0,16.0,10.0,28.0,50.0,145.0,308.0,570.0,792.0,787.0,785.0,733.0,575.0,441.0,337.0,219.0,199.0,166.0,114.0,81.0,95.0,79.0,82.0,77.0,105.0,46.0,0.0
Metropolitana,13,Isla de Maipo,13603,40171.0,0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,2.0,0.0,4.0,13.0,25.0,37.0,73.0,89.0,103.0,80.0,78.0,80.0,73.0,113.0,121.0,76.0,67.0,61.0,39.0,48.0,50.0,15.0,0.0
Metropolitana,13,La Cisterna,13109,100434.0,0,0.0,0.0,0.0,3.0,11.0,13.0,18.0,19.0,28.0,65.0,122.0,246.0,336.0,326.0,445.0,402.0,313.0,282.0,188.0,121.0,122.0,57.0,67.0,57.0,56.0,52.0,54.0,42.0,30.0,0.0
Metropolitana,13,La Florida,13110,402433.0,0,0.0,1.0,3.0,12.0,30.0,60.0,65.0,81.0,106.0,222.0,592.0,1049.0,1565.0,1748.0,1635.0,1671.0,1202.0,1076.0,816.0,520.0,408.0,275.0,255.0,205.0,204.0,161.0,160.0,198.0,119.0,0.0
Metropolitana,13,La Granja,13111,122557.0,0,0.0,0.0,0.0,1.0,6.0,15.0,36.0,23.0,21.0,77.0,274.0,618.0,921.0,1028.0,805.0,817.0,644.0,528.0,360.0,351.0,191.0,100.0,103.0,68.0,90.0,69.0,52.0,50.0,37.0,0.0
Metropolitana,13,La Pintana,13112,189335.0,0,0.0,1.0,1.0,4.0,11.0,20.0,36.0,52.0,95.0,166.0,379.0,858.0,1020.0,1316.0,1441.0,1446.0,1009.0,781.0,560.0,359.0,247.0,213.0,182.0,205.0,207.0,142.0,143.0,140.0,65.0,0.0
Metropolitana,13,La Reina,13113,100252.0,0,0.0,0.0,0.0,12.0,17.0,13.0,18.0,8.0,13.0,41.0,75.0,125.0,225.0,308.0,257.0,246.0,224.0,185.0,130.0,115.0,72.0,48.0,36.0,48.0,41.0,54.0,58.0,26.0,13.0,0.0
Metropolitana,13,Lampa,13302,126898.0,0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,13.0,19.0,54.0,139.0,295.0,356.0,403.0,386.0,438.0,367.0,246.0,193.0,162.0,152.0,110.0,64.0,64.0,91.0,43.0,56.0,59.0,40.0,0.0
Metropolitana,13,Las Condes,13114,330759.0,0,1.0,1.0,18.0,60.0,129.0,69.0,43.0,38.0,34.0,74.0,247.0,507.0,710.0,767.0,688.0,586.0,505.0,375.0,293.0,218.0,141.0,134.0,118.0,93.0,86.0,99.0,92.0,78.0,51.0,0.0
Metropolitana,13,Lo Barnechea,13115,124076.0,0,0.0,0.0,2.0,14.0,56.0,31.0,23.0,37.0,41.0,65.0,155.0,269.0,403.0,423.0,406.0,432.0,318.0,182.0,129.0,103.0,54.0,63.0,52.0,54.0,48.0,62.0,71.0,65.0,36.0,0.0
Metropolitana,13,Lo Espejo,13116,103865.0,0,0.0,0.0,0.0,1.0,5.0,10.0,25.0,31.0,22.0,80.0,183.0,351.0,433.0,384.0,514.0,553.0,404.0,365.0,262.0,185.0,146.0,125.0,106.0,77.0,70.0,57.0,66.0,72.0,35.0,0.0
Metropolitana,13,Lo Prado,13117,104403.0,0,0.0,0.0,0.0,3.0,6.0,21.0,18.0,24.0,32.0,106.0,198.0,365.0,502.0,514.0,629.0,534.0,497.0,406.0,251.0,200.0,205.0,161.0,72.0,106.0,108.0,87.0,87.0,103.0,60.0,0.0
Metropolitana,13,Macul,13118,134635.0,0,0.0,0.0,1.0,3.0,17.0,23.0,20.0,14.0,24.0,78.0,196.0,442.0,547.0,657.0,577.0,641.0,469.0,380.0,258.0,184.0,156.0,92.0,112.0,83.0,62.0,76.0,53.0,65.0,34.0,0.0
Metropolitana,13,Maipu,13119,578605.0,0,0.0,0.0,1.0,13.0,52.0,73.0,85.0,97.0,117.0,157.0,436.0,915.0,1379.0,1605.0,1699.0,1829.0,1612.0,1274.0,975.0,696.0,542.0,367.0,323.0,306.0,295.0,223.0,259.0,200.0,117.0,0.0
Metropolitana,13,Maria Pinto,13504,14926.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,18.0,25.0,38.0,37.0,43.0,25.0,28.0,47.0,32.0,29.0,23.0,12.0,8.0,10.0,14.0,10.0,5.0,1.0,0.0
Metropolitana,13,Melipilla,13501,141612.0,0,0.0,0.0,1.0,1.0,6.0,5.0,4.0,9.0,24.0,37.0,85.0,106.0,213.0,355.0,480.0,479.0,420.0,450.0,362.0,296.0,219.0,136.0,77.0,67.0,66.0,93.0,56.0,61.0,60.0,0.0
Metropolitana,13,Nunoa,13120,250192.0,0,0.0,1.0,1.0,28.0,54.0,44.0,48.0,48.0,71.0,73.0,154.0,373.0,542.0,763.0,664.0,658.0,554.0,383.0,314.0,208.0,186.0,86.0,92.0,107.0,93.0,88.0,76.0,84.0,57.0,0.0
Metropolitana,13,Padre Hurtado,13604,74188.0,0,0.0,0.0,1.0,0.0,5.0,10.0,6.0,13.0,9.0,16.0,62.0,99.0,172.0,254.0,231.0,283.0,237.0,189.0,177.0,121.0,107.0,50.0,69.0,39.0,35.0,31.0,31.0,25.0,11.0,0.0
Metropolitana,13,Paine,13404,82766.0,0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,7.0,3.0,5.0,28.0,83.0,86.0,133.0,153.0,275.0,237.0,210.0,195.0,183.0,109.0,64.0,50.0,32.0,67.0,44.0,52.0,77.0,37.0,0.0
Metropolitana,13,Pedro Aguirre Cerda,13121,107803.0,0,0.0,0.0,0.0,3.0,7.0,15.0,26.0,47.0,32.0,75.0,178.0,366.0,429.0,404.0,510.0,579.0,433.0,343.0,241.0,222.0,145.0,106.0,91.0,81.0,64.0,47.0,46.0,47.0,32.0,0.0
Metropolitana,13,Penaflor,13605,101058.0,0,0.0,1.0,1.0,5.0,3.0,9.0,6.0,9.0,16.0,27.0,60.0,110.0,212.0,311.0,317.0,340.0,322.0,321.0,212.0,158.0,215.0,79.0,67.0,60.0,55.0,67.0,73.0,50.0,20.0,0.0
Metropolitana,13,Penalolen,13122,266798.0,0,0.0,1.0,3.0,9.0,30.0,37.0,40.0,52.0,71.0,122.0,411.0,991.0,1342.0,1662.0,1600.0,1438.0,1107.0,847.0,579.0,451.0,327.0,204.0,203.0,174.0,132.0,117.0,143.0,119.0,65.0,0.0
Metropolitana,13,Pirque,13202,30433.0,0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,5.0,5.0,16.0,39.0,60.0,82.0,160.0,153.0,116.0,115.0,83.0,76.0,76.0,37.0,20.0,17.0,25.0,24.0,18.0,14.0,11.0,12.0,0.0
Metropolitana,13,Providencia,13123,157749.0,0,0.0,0.0,3.0,30.0,63.0,23.0,25.0,35.0,42.0,41.0,97.0,284.0,330.0,407.0,431.0,297.0,241.0,207.0,181.0,158.0,118.0,68.0,62.0,67.0,69.0,45.0,44.0,28.0,25.0,0.0
Metropolitana,13,Pudahuel,13124,253139.0,0,0.0,1.0,1.0,2.0,19.0,29.0,37.0,43.0,48.0,150.0,367.0,681.0,1034.0,1304.0,1276.0,1322.0,873.0,750.0,512.0,371.0,330.0,262.0,192.0,177.0,143.0,155.0,215.0,139.0,72.0,0.0
Metropolitana,13,Puente Alto,13201,645909.0,0,0.0,2.0,4.0,11.0,65.0,108.0,185.0,209.0,334.0,386.0,861.0,1591.0,2238.0,2595.0,2618.0,2847.0,2398.0,1902.0,1458.0,1048.0,722.0,542.0,365.0,458.0,413.0,484.0,366.0,429.0,234.0,0.0
Metropolitana,13,Quilicura,13125,254694.0,0,0.0,0.0,3.0,3.0,21.0,30.0,46.0,46.0,143.0,334.0,553.0,832.0,971.0,905.0,1050.0,1107.0,899.0,665.0,412.0,331.0,239.0,171.0,159.0,139.0,132.0,114.0,137.0,117.0,80.0,0.0
Metropolitana,13,Quinta Normal,13126,136368.0,0,0.0,1.0,2.0,6.0,14.0,27.0,40.0,50.0,53.0,100.0,268.0,468.0,593.0,718.0,773.0,677.0,546.0,426.0,330.0,255.0,245.0,108.0,128.0,158.0,135.0,106.0,93.0,94.0,59.0,0.0
Metropolitana,13,Recoleta,13127,190075.0,0,0.0,0.0,0.0,7.0,14.0,17.0,41.0,46.0,117.0,286.0,745.0,1192.0,1151.0,1004.0,879.0,786.0,588.0,510.0,308.0,252.0,179.0,100.0,123.0,96.0,116.0,92.0,104.0,84.0,74.0,0.0
Metropolitana,13,Renca,13128,160847.0,0,0.0,0.0,0.0,5.0,7.0,11.0,8.0,37.0,68.0,112.0,303.0,632.0,751.0,857.0,800.0,872.0,810.0,894.0,614.0,492.0,416.0,306.0,287.0,246.0,261.0,207.0,162.0,143.0,96.0,0.0
Metropolitana,13,San Bernardo,13401,334836.0,0,0.0,0.0,1.0,6.0,24.0,41.0,68.0,80.0,124.0,156.0,346.0,664.0,902.0,1084.0,1302.0,1427.0,1259.0,1078.0,836.0,588.0,420.0,256.0,237.0,211.0,193.0,158.0,159.0,141.0,53.0,0.0
Metropolitana,13,San Joaquin,13129,103485.0,0,0.0,0.0,0.0,1.0,18.0,23.0,15.0,34.0,44.0,85.0,229.0,504.0,656.0,490.0,503.0,569.0,475.0,349.0,270.0,202.0,191.0,156.0,86.0,91.0,72.0,60.0,65.0,80.0,34.0,0.0
Metropolitana,13,San Jose de Maipo,13203,18644.0,0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,22.0,52.0,57.0,92.0,67.0,78.0,63.0,43.0,43.0,27.0,32.0,15.0,38.0,31.0,8.0,6.0,5.0,5.0,8.0,0.0
Metropolitana,13,San Miguel,13130,133059.0,0,0.0,1.0,1.0,3.0,27.0,24.0,28.0,47.0,49.0,80.0,210.0,456.0,521.0,634.0,589.0,648.0,466.0,436.0,259.0,215.0,167.0,124.0,64.0,121.0,93.0,85.0,113.0,57.0,40.0,0.0
Metropolitana,13,San Pedro,13505,11953.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,7.0,9.0,16.0,16.0,21.0,27.0,11.0,33.0,29.0,18.0,12.0,6.0,2.0,8.0,8.0,13.0,2.0,2.0,2.0,0.0
Metropolitana,13,San Ramon,13131,86510.0,0,0.0,0.0,0.0,1.0,3.0,11.0,11.0,13.0,42.0,90.0,249.0,455.0,559.0,532.0,464.0,550.0,416.0,301.0,198.0,186.0,163.0,102.0,75.0,59.0,53.0,47.0,43.0,34.0,26.0,0.0
Metropolitana,13,Santiago,13101,503147.0,0,0.0,1.0,3.0,31.0,100.0,107.0,151.0,168.0,177.0,400.0,957.0,1727.0,1736.0,1869.0,1636.0,1477.0,1200.0,990.0,637.0,508.0,427.0,240.0,188.0,157.0,164.0,128.0,143.0,186.0,96.0,0.0
Metropolitana,13,Talagante,13601,81838.0,0,0.0,0.0,0.0,0.0,4.0,8.0,7.0,3.0,10.0,10.0,44.0,60.0,99.0,123.0,153.0,187.0,223.0,213.0,189.0,140.0,86.0,53.0,66.0,27.0,32.0,44.0,23.0,17.0,19.0,0.0
Metropolitana,13,Tiltil,13303,21477.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,5.0,11.0,34.0,41.0,58.0,59.0,92.0,63.0,50.0,44.0,38.0,15.0,15.0,14.0,12.0,14.0,13.0,19.0,5.0,4.0,0.0
Metropolitana,13,Vitacura,13132,96774.0,0,0.0,0.0,6.0,32.0,50.0,29.0,14.0,7.0,5.0,13.0,55.0,163.0,219.0,188.0,154.0,140.0,104.0,96.0,81.0,52.0,32.0,30.0,25.0,38.0,25.0,28.0,26.0,15.0,7.0,0.0
Metropolitana,13,Desconocido Metropolitana,,,0,0.0,0.0,0.0,6.0,9.0,19.0,54.0,176.0,360.0,533.0,644.0,1322.0,2014.0,2294.0,1597.0,1241.0,1257.0,1304.0,773.0,413.0,258.0,152.0,89.0,103.0,51.0,29.0,50.0,71.0,110.0,0.0
Metropolitana,13,Total,,8125072.0,0.0,1.0,15.0,70.0,355.0,1044.0,1153.0,1487.0,1930.0,2915.0,5357.0,12520.0,23597.0,30576.0,34162.0,33608.0,33748.0,27598.0,23020.0,16592.0,12549.0,9637.0,6491.0,5403.0,5156.0,4781.0,4221.0,4215.0,4068.0,2372.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Del Libertador General Bernardo O’Higgins,06,Chepica,06302,15925.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,6.0,22.0,18.0,20.0,16.0,26.0,17.0,13.0,2.0,5.0,12.0,20.0,17.0,6.0,0.0
Del Libertador General Bernardo O’Higgins,06,Chimbarongo,06303,37696.0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,13.0,9.0,7.0,12.0,18.0,19.0,29.0,22.0,16.0,16.0,14.0,16.0,7.0,7.0,15.0,13.0,2.0,0.0
Del Libertador General Bernardo O’Higgins,06,Codegua,06102,14096.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,10.0,13.0,17.0,21.0,34.0,24.0,27.0,29.0,22.0,11.0,8.0,26.0,26.0,11.0,5.0,0.0
Del Libertador General Bernardo O’Higgins,06,Coinco,06103,7831.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,11.0,8.0,3.0,5.0,7.0,20.0,8.0,14.0,12.0,11.0,4.0,10.0,7.0,4.0,7.0,10.0,3.0,0.0
Del Libertador General Bernardo O’Higgins,06,Coltauco,06104,21263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,13.0,4.0,4.0,9.0,20.0,22.0,17.0,26.0,31.0,46.0,29.0,34.0,28.0,45.0,29.0,14.0,0.0
Del Libertador General Bernardo O’Higgins,06,Donihue,06105,22700.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,12.0,16.0,14.0,11.0,20.0,31.0,68.0,59.0,56.0,44.0,35.0,21.0,26.0,21.0,19.0,17.0,17.0,17.0,0.0
Del Libertador General Bernardo O’Higgins,06,Graneros,06106,36504.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,14.0,21.0,24.0,25.0,33.0,51.0,65.0,67.0,61.0,48.0,33.0,11.0,17.0,39.0,49.0,22.0,29.0,20.0,0.0
Del Libertador General Bernardo O’Higgins,06,La Estrella,06202,3114.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,12.0,6.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,06,Las Cabras,06107,26749.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,2.0,4.0,3.0,5.0,9.0,17.0,30.0,43.0,28.0,29.0,16.0,14.0,29.0,37.0,62.0,36.0,46.0,14.0,0.0
Del Libertador General Bernardo O’Higgins,06,Litueche,06203,6765.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,3.0,0.0,1.0,6.0,15.0,21.0,8.0,6.0,3.0,2.0,6.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,06,Lolol,06304,7289.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,11.0,5.0,7.0,5.0,13.0,1.0,0.0,0.0,0.0,6.0,6.0,3.0,6.0,1.0,4.0,0.0
Del Libertador General Bernardo O’Higgins,06,Machali,06108,59913.0,0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,5.0,5.0,9.0,18.0,24.0,36.0,56.0,105.0,224.0,196.0,120.0,63.0,54.0,35.0,36.0,21.0,21.0,19.0,41.0,26.0,0.0
Del Libertador General Bernardo O’Higgins,06,Malloa,06109,14163.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,6.0,11.0,15.0,17.0,10.0,14.0,23.0,19.0,10.0,4.0,10.0,13.0,9.0,5.0,0.0
Del Libertador General Bernardo O’Higgins,06,Marchihue,06204,7632.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,3.0,1.0,4.0,2.0,5.0,2.0,2.0,1.0,0.0,0.0,7.0,3.0,0.0
Del Libertador General Bernardo O’Higgins,06,Mostazal,06110,27462.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,15.0,21.0,28.0,23.0,25.0,40.0,31.0,18.0,15.0,14.0,16.0,10.0,23.0,15.0,12.0,9.0,0.0
Del Libertador General Bernardo O’Higgins,06,Nancagua,06305,19141.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,5.0,9.0,7.0,12.0,8.0,7.0,12.0,10.0,5.0,3.0,4.0,15.0,6.0,12.0,14.0,20.0,0.0
Del Libertador General Bernardo O’Higgins,06,Navidad,06205,6904.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,6.0,1.0,11.0,12.0,9.0,8.0,9.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,06,Olivar,06111,14624.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,7.0,4.0,12.0,5.0,13.0,16.0,28.0,34.0,37.0,18.0,9.0,15.0,12.0,16.0,12.0,18.0,6.0,9.0,0.0
Del Libertador General Bernardo O’Higgins,06,Palmilla,06306,13299.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,5.0,7.0,4.0,3.0,2.0,8.0,3.0,3.0,16.0,4.0,15.0,35.0,26.0,6.0,0.0
Del Libertador General Bernardo O’Higgins,06,Paredones,06206,6349.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,4.0,2.0,7.0,1.0,2.0,3.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,06,Peralillo,06307,11848.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,12.0,11.0,1.0,5.0,4.0,2.0,2.0,3.0,6.0,2.0,5.0,4.0,5.0,4.0,0.0
Del Libertador General Bernardo O’Higgins,06,Peumo,06112,14952.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,6.0,2.0,14.0,20.0,5.0,17.0,18.0,14.0,23.0,25.0,17.0,0.0
Del Libertador General Bernardo O’Higgins,06,Pichidegua,06113,20743.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,3.0,3.0,7.0,9.0,15.0,25.0,30.0,21.0,16.0,22.0,53.0,51.0,36.0,48.0,44.0,40.0,0.0
Del Libertador General Bernardo O’Higgins,06,Pichilemu,06201,17882.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,4.0,2.0,6.0,6.0,4.0,0.0,12.0,4.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0
Del Libertador General Bernardo O’Higgins,06,Placilla,06308,9164.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,10.0,3.0,2.0,7.0,11.0,6.0,6.0,3.0,0.0,9.0,2.0,2.0,2.0,12.0,0.0
Del Libertador General Bernardo O’Higgins,06,Pumanque,06309,3531.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Del Libertador General Bernardo O’Higgins,06,Quinta de Tilcoco,06114,13877.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,10.0,16.0,20.0,15.0,11.0,16.0,12.0,14.0,5.0,3.0,1.0,3.0,1.0,0.0
Del Libertador General Bernardo O’Higgins,06,Rancagua,06101,265211.0,0,0.0,0.0,0.0,0.0,9.0,4.0,7.0,4.0,9.0,13.0,27.0,89.0,177.0,231.0,282.0,430.0,658.0,1102.0,932.0,698.0,507.0,282.0,164.0,206.0,234.0,235.0,226.0,228.0,127.0,0.0
Del Libertador General Bernardo O’Higgins,06,Rengo,06115,63710.0,0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,5.0,3.0,8.0,19.0,29.0,27.0,48.0,70.0,122.0,141.0,137.0,187.0,119.0,82.0,72.0,84.0,46.0,38.0,25.0,21.0,0.0
Del Libertador General Bernardo O’Higgins,06,Requinoa,06116,30371.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,13.0,20.0,16.0,40.0,78.0,60.0,54.0,45.0,25.0,21.0,27.0,13.0,12.0,17.0,17.0,6.0,0.0
Del Libertador General Bernardo O’Higgins,06,San Fernando,06301,78642.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,8.0,9.0,23.0,16.0,22.0,27.0,55.0,60.0,51.0,59.0,57.0,55.0,68.0,72.0,67.0,71.0,78.0,27.0,0.0
Del Libertador General Bernardo O’Higgins,06,San Vicente,06117,50617.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,16.0,27.0,16.0,14.0,24.0,37.0,58.0,52.0,51.0,54.0,56.0,48.0,71.0,101.0,56.0,44.0,43.0,23.0,0.0
Del Libertador General Bernardo O’Higgins,06,Santa Cruz,06310,41096.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,9.0,7.0,18.0,21.0,15.0,20.0,22.0,24.0,13.0,22.0,46.0,36.0,35.0,55.0,65.0,42.0,0.0
Del Libertador General Bernardo O’Higgins,06,Desconocido O’Higgins,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,6.0,1.0,6.0,7.0,2.0,6.0,2.0,5.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0
Del Libertador General Bernardo O’Higgins,06,Total,,991063.0,0.0,0.0,1.0,0.0,1.0,23.0,18.0,11.0,13.0,21.0,48.0,68.0,225.0,400.0,499.0,557.0,844.0,1290.0,2088.0,1960.0,1556.0,1316.0,932.0,689.0,836.0,870.0,814.0,842.0,834.0,488.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maule,07,Cauquenes,07201,44143.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,9.0,2.0,1.0,4.0,13.0,14.0,53.0,54.0,45.0,50.0,45.0,28.0,43.0,19.0,13.0,6.0,5.0,7.0,7.0,9.0,9.0,0.0
Maule,07,Chanco,07202,9331.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,6.0,9.0,1.0,1.0,10.0,6.0,2.0,1.0,3.0,4.0,7.0,2.0,4.0,0.0
Maule,07,Colbun,07402,22565.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,9.0,12.0,15.0,10.0,22.0,23.0,15.0,22.0,15.0,18.0,23.0,9.0,29.0,21.0,17.0,13.0,9.0,0.0
